cycle_index,IR,Capacity,cycle_type,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,EoL,RUL_cycles,cell_id
193,,,charge,23.79687411796119,0.004819635126608573,,,True,0,B0036
194,,1.7214872814061166,discharge,31.198772027875954,1.9963922280336899,,0.9557973228706051,True,0,B0036
195,,,charge,23.40693825314326,0.005149286992378943,,,True,0,B0036
196,,1.7197448773569262,discharge,30.90854944194377,1.9967854661857372,,0.9548299122231011,True,0,B0036
197,,,charge,35.142846489985004,1.1201916429347798,,,True,0,B0036
198,,1.7164304142145894,discharge,31.111760016860565,1.9963937667387464,,0.9529896691772093,True,0,B0036
199,,,charge,29.347052256183293,0.006775490631533664,,,True,0,B0036
200,,1.7112029253299619,discharge,30.939417279333988,1.9966362229291665,,0.9500872835858492,True,0,B0036
202,,,charge,24.447760362897768,1.1212375467790026,,,True,0,B0036
204,,1.7102343231599222,discharge,30.965216212988302,1.9966167938369206,,0.9495495001406561,True,0,B0036
205,,,charge,29.247326325148027,0.008105266174885307,,,True,0,B0036
206,,1.713096882151029,discharge,30.92825049711827,1.9966479377572466,,0.9511388387607035,True,0,B0036
207,,,charge,23.653704453213916,0.004610596584924022,,,True,0,B0036
208,,1.7103708617208135,discharge,31.02650266377151,1.996599286497771,,0.9496253085374872,True,0,B0036
209,,,charge,29.263785676168553,0.006055832369237941,,,True,0,B0036
210,,1.7064617296121434,discharge,30.863471530827677,1.9965688142558087,,0.9474548957528149,True,0,B0036
211,,,charge,23.52807236714291,0.006231329752690779,,,True,0,B0036
212,,1.7029429979110946,discharge,31.032161051645296,1.996547352572696,,0.9455012395300311,True,0,B0036
214,,,charge,24.36135576103539,1.1206873946999512,,,True,0,B0036
216,,1.7072612643840062,discharge,30.93842556558382,1.9966620873029455,,0.9478988102694905,True,0,B0036
217,,,charge,29.323963570882945,0.006850652849626994,,,True,0,B0036
218,,1.7038637196766078,discharge,30.986492652140566,1.9965746603361858,,0.9460124390074198,True,0,B0036
219,,,charge,24.00480450142335,0.005905541795739135,,,True,0,B0036
220,,1.7079617948422274,discharge,31.6447915918012,1.996555635598535,,0.9482877560048376,True,0,B0036
221,,,charge,24.7866613760372,0.003347225577553226,,,True,0,B0036
222,,1.7113022833627787,discharge,32.35959674823553,1.9964200026596446,,0.9501424487577315,True,0,B0036
223,,,charge,31.157108249303228,0.0059242637786067805,,,True,0,B0036
224,,1.714122057472244,discharge,32.78007576552632,1.996288651365299,,0.9517080325259283,True,0,B0036
226,,,charge,25.741276019842516,1.1203063638817377,,,True,0,B0036
228,,1.7053324925701605,discharge,31.30549604288512,1.9966382505027265,,0.9468279252527878,True,0,B0036
229,,,charge,23.213501902104287,0.0055162076369445175,,,True,0,B0036
230,,1.6934609472531408,discharge,30.75732385083979,1.9964016023911506,,0.9402366530691929,True,0,B0036
231,,,charge,28.99753178245132,0.0059151464339983195,,,True,0,B0036
232,,1.6905244127230223,discharge,30.536326011286924,1.9963143797721532,,0.93860624204454,True,0,B0036
233,,,charge,34.9081862541433,1.122190074464562,,,True,0,B0036
234,,1.7007774858498304,discharge,31.61210379722828,1.9963145144295544,,0.9442989125345567,True,0,B0036
235,,,charge,24.267239891199733,0.0036875113032370957,,,True,0,B0036
236,,1.6971104467944576,discharge,32.11055799582972,1.9963449486180678,,0.9422629136922508,True,0,B0036
238,,,charge,25.506381341674906,0.004651271348057687,,,True,0,B0036
240,,1.6997924522951837,discharge,32.15040555042634,1.9964317594791816,,0.9437520061213418,True,0,B0036
241,,,charge,23.651765578401346,0.005944280640618454,,,True,0,B0036
242,,1.6912704773954121,discharge,31.090166968951383,1.996432982543645,,0.9390204691052105,True,0,B0036
243,,,charge,29.284815070033417,0.006928578271530249,,,True,0,B0036
244,,1.6857127009469863,discharge,30.823385414815128,1.996460451435882,,0.9359347025660701,True,0,B0036
245,,,charge,35.23503988961357,0.007041637806781312,,,True,0,B0036
246,,1.6832093771286156,discharge,30.945073730007984,1.9963779638701131,,0.934544817070127,True,0,B0036
247,,,charge,29.852169517081975,0.006390746876234285,,,True,0,B0036
248,,1.692886364169521,discharge,32.16943866637621,1.99633651544168,,0.9399176353343411,True,0,B0036
250,,,charge,25.92160203971916,1.1218856941520712,,,True,0,B0036
252,,1.6984668174144633,discharge,33.07841865162824,1.9963549003474543,,0.9430159923942688,True,0,B0036
253,,,charge,24.792304165038516,0.006439790499496292,,,True,0,B0036
254,,1.6935813413828429,discharge,32.15956357646154,1.9963873138445878,,0.9403034978191377,True,0,B0036
255,,,charge,23.589767307897173,0.0048342184692378755,,,True,0,B0036
256,,1.6830951253781283,discharge,31.066660655474756,1.99643466083277,,0.9344813826675448,True,0,B0036
257,,,charge,35.49241345306615,1.11932204956939,,,True,0,B0036
258,,1.6850462226942986,discharge,30.8636237137474,1.9964967625267087,,0.9355646631608705,True,0,B0036
259,,,charge,35.419065563335344,1.1222353237433227,,,True,0,B0036
260,,1.6803098840017598,discharge,31.03427326412298,1.9961161119627833,,0.9329349720260981,True,0,B0036
262,,,charge,24.62381450079684,1.123324938162003,,,True,0,B0036
264,,1.6944038437227715,discharge,32.92774052809226,1.996275996309787,,0.9407601642976239,True,0,B0036
265,,,charge,26.184008134735613,0.005893823236304107,,,True,0,B0036
266,,1.6955686127180103,discharge,33.55761139625249,1.996139402921455,,0.9414068627074447,True,0,B0036
267,,,charge,25.2969435663141,0.006615599626652624,,,True,0,B0036
268,,1.6841854728350405,discharge,32.572798918178165,1.9960338108466775,,0.9350867610467938,True,0,B0036
269,,,charge,23.90282445850355,0.005302012110962881,,,True,0,B0036
270,,1.6722180144870118,discharge,31.359290267100302,1.9961727435487746,,0.9284422364115212,True,0,B0036
271,,,charge,29.56986315514292,0.005107932377730056,,,True,0,B0036
272,,1.6675976965747183,discharge,31.040013274806473,1.9962799716005069,,0.9258769618729988,True,0,B0036
274,,,charge,24.34735741883712,1.1187588018337895,,,True,0,B0036
276,,1.6781873787039017,discharge,31.57223018575236,1.9962669817356697,,0.9317565230747852,True,0,B0036
277,,,charge,36.28025752081169,1.1210177552728213,,,True,0,B0036
278,,2.4440624320786557,discharge,34.88351374877013,1.9960906673563166,,1.35698262469957,True,0,B0036
280,,,charge,27.418227731275515,1.1216183587155413,,,True,0,B0036
282,,1.6913403148932205,discharge,32.75601629319352,1.9959461086431105,,0.9390592440030342,True,0,B0036
283,,,charge,30.65463221721653,0.006228375280360403,,,True,0,B0036
284,,1.6802787096613283,discharge,31.94280550109341,1.9966309363994825,,0.9329176635327688,True,0,B0036
285,,,charge,24.29421122883224,0.005374957261275531,,,True,0,B0036
286,,1.673147301023026,discharge,31.727577964959536,1.9963329544097181,,0.9289581911867296,True,0,B0036
287,,,charge,24.17033208086791,0.003713453256883952,,,True,0,B0036
288,,1.6704292090032429,discharge,31.576955293606467,1.9963243514449343,,0.9274490629440263,True,0,B0036
289,,,charge,24.112614395491324,0.00575967845896645,,,True,0,B0036
290,,1.6659903350115992,discharge,31.57634132043872,1.9960218173129076,,0.9249845289776134,True,0,B0036
292,,,charge,24.068272569154747,0.004856841282606657,,,True,0,B0036
294,,1.664241575272447,discharge,31.592339262056583,1.9963504044821616,,0.9240135895492023,True,0,B0036
295,,,charge,35.814601020377715,0.0038068667655710223,,,True,0,B0036
296,,1.6668450767774965,discharge,31.48642043469431,1.9964762346664604,,0.9254590953019857,True,0,B0036
297,,,charge,23.935559336394544,0.005170497361589497,,,True,0,B0036
298,,1.6594501560667536,discharge,31.457784164903327,1.9961885318612735,,0.9213533168309445,True,0,B0036
299,,,charge,23.924257953510786,0.0044646673446867916,,,True,0,B0036
300,,1.662412523067319,discharge,31.444623655940426,1.9960982262462117,,0.9229980704571158,True,0,B0036
301,,,charge,23.85523495622991,0.005235856130357452,,,True,0,B0036
302,,1.6603526083225701,discharge,31.36071408801012,1.996350483823529,,0.9218543727838083,True,0,B0036
304,,,charge,24.79164175751715,1.1205874710413575,,,True,0,B0036
306,,1.6610231379633236,discharge,31.577831976847463,1.9963349856470356,,0.9222266615845794,True,0,B0036
307,,,charge,24.031730908420837,0.004327063549581158,,,True,0,B0036
308,,1.6575187557321613,discharge,31.56624169334979,1.9961124249068407,,0.9202809724174053,True,0,B0036
309,,,charge,23.93609661791737,0.005062609059290781,,,True,0,B0036
310,,1.6507877959674548,discharge,31.45998403340328,1.9961581804805368,,0.9165438357025749,True,0,B0036
311,,,charge,23.897054753503795,0.00509538962564859,,,True,0,B0036
312,,1.6532570062110141,discharge,31.471771600564978,1.9961629300778847,,0.9179147807951642,True,0,B0036
313,,,charge,23.855075723540928,0.005165723809956976,,,True,0,B0036
314,,1.6494214846772686,discharge,31.423748463897304,1.9963199040997361,,0.9157852377811885,True,0,B0036
316,,,charge,24.767694070699136,1.1218180986454267,,,True,0,B0036
318,,1.6678591915666705,discharge,32.82117047812243,1.996258992127524,,0.926022148082593,True,0,B0036
319,,,charge,26.40737440155955,0.004087700822524292,,,True,0,B0036
320,,1.670862764324967,discharge,33.759994575002764,1.9956884713709322,,0.9276897798057168,True,0,B0036
321,,,charge,25.941862221796427,0.005710261581575348,,,True,0,B0036
322,,1.6658118164053368,discharge,33.198073396224245,1.9960700419060322,,0.9248854125869255,True,0,B0036
323,,,charge,24.734982922398597,0.004343494617567426,,,True,0,B0036
324,,1.6532998517617,discharge,32.13623943945352,1.996232113786234,,0.9179385693314402,True,0,B0036
325,,,charge,24.187676770497447,0.004961739255337369,,,True,0,B0036
326,,1.6468787023528522,discharge,31.75293468776488,1.9960215256358589,,0.9143734442904258,True,0,B0036
328,,,charge,25.08678448155959,0.005195865801340419,,,True,0,B0036
330,,1.6718953249703756,discharge,32.45674572196813,1.9960707911187463,,0.9282630740212726,True,0,B0036
332,,,charge,25.666653332999612,0.0055761090510202845,,,True,0,B0036
334,,1.6807743463585727,discharge,33.416182485664564,1.9960876251956003,,0.9331928489689084,True,0,B0036
335,,,charge,25.14408711766996,0.004972133251745113,,,True,0,B0036
336,,1.6737717086703074,discharge,32.411772926952736,1.9962754160226608,,0.9293048723176899,True,0,B0036
337,,,charge,24.531840096045965,0.004596661894827134,,,True,0,B0036
338,,1.6605773762487392,discharge,31.925615246385437,1.9961235556209471,,0.9219791675379839,True,0,B0036
339,,,charge,24.251421909217882,0.005632985258532511,,,True,0,B0036
340,,1.655987781146086,discharge,31.544677296418115,1.996400898375959,,0.9194309507956604,True,0,B0036
341,,,charge,36.038796755760785,1.119349135148031,,,True,0,B0036
342,,1.6468623183898439,discharge,31.126293831711706,1.9961221925355854,,0.9143643476516353,True,0,B0036
344,,,charge,25.087241507862814,1.1200544990469938,,,True,0,B0036
346,,1.6574621175432847,discharge,32.63438239081133,1.9959114408261172,,0.9202495259873994,True,0,B0036
347,,,charge,37.16372474950647,1.11946923894009,,,True,0,B0036
348,,1.6603991175216894,discharge,33.26368660810869,1.9958063326666307,,0.921880195436399,True,0,B0036
349,,,charge,37.73777617808588,1.1209760604522023,,,True,0,B0036
350,,1.6460789092837111,discharge,32.30343665396866,1.9956825183221212,,0.9139293863629625,True,0,B0036
351,,,charge,36.617416594377644,1.1213676283062974,,,True,0,B0036
352,,1.6408366462659327,discharge,31.562134029318116,1.9957265450193153,,0.9110187979361439,True,0,B0036
353,,,charge,36.12713411609991,1.118800742147274,,,True,0,B0036
354,,1.6344408920281601,discharge,31.429934807360908,1.9957772291345421,,0.9074677727010296,True,0,B0036
356,,,charge,25.055779521392147,1.1204686900412169,,,True,0,B0036
358,,1.6374039186504212,discharge,31.995713836798554,1.9959249360661395,,0.9091128925597359,True,0,B0036
359,,,charge,36.642918166174944,1.1201775400373573,,,True,0,B0036
360,,1.64738207540524,discharge,32.820959535934506,1.9956606438355924,,0.9146529250749045,True,0,B0036
361,,,charge,37.38015241544306,1.1205664781296771,,,True,0,B0036
362,,1.6545646441622355,discharge,34.24082894683838,1.9959693424898568,,0.9186408023386057,True,0,B0036
363,,,charge,25.62050927011397,0.004853678539432824,,,True,0,B0036
364,,1.640896560729935,discharge,32.80718596741001,1.9960943621705438,,0.9110520634065967,True,0,B0036
365,,,charge,24.62719343156424,0.005031119074775818,,,True,0,B0036
366,,1.6265229979339635,discharge,32.02964127520992,1.9960333281602018,,0.9030716310276362,True,0,B0036
368,,,charge,24.168301093161173,0.0064711935909569605,,,True,0,B0036
370,,1.6217349144630457,discharge,31.598532064282093,1.996187584454778,,0.9004132103627759,True,0,B0036
371,,,charge,23.928883818731695,0.004916645016029963,,,True,0,B0036
372,,1.6248200059639546,discharge,31.53727940315087,1.9961042866691463,,0.9021261025980127,True,0,B0036
373,,,charge,24.000820727771146,0.00556432928808796,,,True,0,B0036
374,,1.61880119736137,discharge,31.51154642872743,1.9964156998303186,,0.8987843636195395,True,0,B0036
375,,,charge,24.06603842098101,0.005734045877174092,,,True,0,B0036
376,,1.6137350490334217,discharge,31.607412125937046,1.9961735199263642,,0.8959715568904864,True,0,B0036
377,,,charge,23.90319376076637,0.00384054293774751,,,True,0,B0036
378,,1.612012823654141,discharge,31.446188334704367,1.996106788339351,,0.8950153497638489,True,0,B0036
380,,,charge,24.78082933694322,1.1194516969571529,,,True,0,B0036
382,,1.6671032556887178,discharge,33.03192488727279,1.9958925103102947,,0.9256024403704228,True,0,B0036
384,,,charge,26.805286430654682,0.005050334777957808,,,True,0,B0036
386,,1.6850133383886254,discharge,33.40624625630439,1.9957321106557688,,0.9355464052674394,True,0,B0036
387,,,charge,25.47450709224234,0.005019696004003715,,,True,0,B0036
388,,1.6786654987614698,discharge,32.535775589588454,1.995675450759093,,0.9320219829918989,True,0,B0036
389,,,charge,24.760734261570008,0.004862926705936689,,,True,0,B0036
390,,1.6729763502191373,discharge,31.966749104097506,1.9960698071486471,,0.9288632765611822,True,0,B0036
391,,,charge,24.476525754420773,0.004988509471570042,,,True,0,B0036
392,,1.666489034299654,discharge,31.72774914060618,1.9959775867993392,,0.9252614148132444,True,0,B0036
393,,,charge,24.822621222698405,0.004140027014830372,,,True,0,B0036
394,,1.6698420840710908,discharge,32.38959663653827,1.9958210007593646,,0.927123081773905,True,0,B0036
396,,,charge,26.053563055990526,0.005295413022671298,,,True,0,B0036
398,,1.6746744228027035,discharge,33.36738469125228,1.9956349427501774,,0.9298060736686269,True,0,B0036
399,,,charge,25.431439252518025,0.00482528392209625,,,True,0,B0036
400,,1.6665045335145643,discharge,32.334001973971375,1.995712952409208,,0.9252700202257141,True,0,B0036
401,,,charge,24.114349092829656,0.004670110132602747,,,True,0,B0036
402,,1.6522220848347273,discharge,31.43010562646405,1.9958920974703418,,0.9173401758639976,True,0,B0036
403,,,charge,23.73285638341968,0.0013028038902363243,,,True,0,B0036
404,,1.6462718275099526,discharge,31.129275798950435,1.995740091118615,,0.914036497653395,True,0,B0036
405,,,charge,23.74023471257159,0.005175744195505578,,,True,0,B0036
406,,1.642399234692521,discharge,31.30133598365936,1.9961126758959207,,0.9118863720687054,True,0,B0036
408,,,charge,24.52202281590188,0.005213065283912346,,,True,0,B0036
410,,1.651178607099992,discharge,32.108804058130694,1.995980472000295,,0.9167608203055178,True,0,B0036
411,,,charge,25.08261385717073,0.005366759288891508,,,True,0,B0036
412,,1.6481683120281931,discharge,32.50370730946362,1.995739914843278,,0.9150894562462225,True,0,B0036
413,,,charge,25.255788981541933,0.005040734681524259,,,True,0,B0036
414,,1.6478887725428397,discharge,32.304627649500326,1.995663635907087,,0.9149342514447563,True,0,B0036
415,,,charge,24.083383294047145,0.004955477536573601,,,True,0,B0036
416,,1.635843650915682,discharge,31.396775832577646,1.9960675553106546,,0.9082466069124745,True,0,B0036
417,,,charge,23.7010744825854,0.0050524485824607794,,,True,0,B0036
418,,1.6332362811945516,discharge,31.163721780429192,1.9962328249019923,,0.9067989534641407,True,0,B0036
420,,,charge,23.471709232931154,0.005686327735974595,,,True,0,B0036
422,,1.629926467682987,discharge,30.937345421741767,1.995799906358458,,0.904961291967757,True,0,B0036
423,,,charge,24.770770935524254,0.005333032533784782,,,True,0,B0036
424,,1.6387862629287224,discharge,32.29597078564888,1.9959096281551543,,0.9098803922530282,True,0,B0036
425,,,charge,25.349114223582397,0.0062805501561449106,,,True,0,B0036
426,,1.6359654863840773,discharge,32.74203486472051,1.99591066765309,,0.908314251916757,True,0,B0036
427,,,charge,25.05858609663644,0.005295940306695611,,,True,0,B0036
428,,1.631137043967566,discharge,32.202058608325075,1.9959730305767682,,0.9056334233186121,True,0,B0036
429,,,charge,24.0763120110795,0.00521014623560986,,,True,0,B0036
430,,1.6220189720888463,discharge,31.440559667709017,1.995855112408035,,0.9005709237082149,True,0,B0036
432,,,charge,23.63342224419534,0.0043886298354116554,,,True,0,B0036
434,,1.6416044978422155,discharge,32.95250053581091,1.995137760901203,,0.911445121434958,True,0,B0036
436,,,charge,24.177640486964023,0.005149955107896168,,,True,0,B0036
438,,1.6253090231457805,discharge,31.388722249343296,1.995771931425892,,0.9023976127731244,True,0,B0036
439,,,charge,23.705282964189617,0.004738115039568362,,,True,0,B0036
440,,1.6196134522239483,discharge,31.214399962115333,1.9959467964211313,,0.8992353405344005,True,0,B0036
441,,,charge,23.59765838591496,0.005036437767945824,,,True,0,B0036
442,,1.6124236174774371,discharge,31.074238923278777,1.9958991427692294,,0.8952434290768936,True,0,B0036
443,,,charge,23.55389058263077,0.005705913479966458,,,True,0,B0036
444,,1.6077701029913394,discharge,31.035702395913212,1.9958704161689726,,0.89265972326867,True,0,B0036
445,,,charge,23.7900761698461,0.0009844701533228313,,,True,0,B0036
446,,1.6088077531981582,discharge,31.274722170272874,1.9959093599838578,,0.8932358432902734,True,0,B0036
448,,,charge,23.631345726127314,0.0009564357143935135,,,True,0,B0036
450,,1.6083556258734268,discharge,31.130732900422977,1.9959382682439553,,0.892984814954925,True,0,B0036
451,,,charge,23.52064886200423,0.004382839484049404,,,True,0,B0036
452,,1.6068202519011539,discharge,31.03935559316835,1.995747948515894,,0.8921323507234699,True,0,B0036
453,,,charge,23.49135968459053,0.004832500143124058,,,True,0,B0036
454,,1.601770977206713,discharge,31.040822921457956,1.9961950625752316,,0.8893289125061146,True,0,B0036
455,,,charge,23.407621813413193,0.004504123814553365,,,True,0,B0036
456,,1.594911734692208,discharge,30.958522874819554,1.9956119650664546,,0.8855205511530587,True,0,B0036
457,,,charge,23.508654740748568,0.004415366366268974,,,True,0,B0036
458,,1.5938139125387372,discharge,30.99400376606831,1.9961025728469892,,0.8849110227025097,True,0,B0036
460,,,charge,24.366958957052567,1.1204232050212433,,,True,0,B0036
462,,1.5920273129504596,discharge,30.95031983097395,1.9960336898247013,,0.8839190739835378,True,0,B0036
463,,,charge,23.34350671989445,0.004615886858620921,,,True,0,B0036
464,,1.5847361549778751,discharge,30.892642675625936,1.9958224497924226,,0.8798709062473632,True,0,B0036
465,,,charge,23.322567652621508,0.004396448334497959,,,True,0,B0036
466,,1.5763429363936798,discharge,30.84307068595648,1.9959294243877983,,0.8752108568007655,True,0,B0036
467,,,charge,23.35688651758978,0.0015356733235424693,,,True,0,B0036
468,,1.5720229174642286,discharge,30.90755242012621,1.9957792249445412,,0.8728123130693548,True,0,B0036
469,,,charge,23.283766994237634,0.004637501949239257,,,True,0,B0036
470,,1.5729874285512353,discharge,30.910211872630324,1.9960644486717811,,0.8733478250796946,True,0,B0036
472,,,charge,26.66632236528309,0.005966637743209548,,,True,0,B0036
474,,1.596985400389019,discharge,33.581032103521096,1.995922279226051,,0.8866718835752895,True,0,B0036
475,,,charge,26.054289978981604,0.005114622184443919,,,True,0,B0036
476,,1.595726023703856,discharge,33.33426463501229,1.995526519940548,,0.8859726574600775,True,0,B0036
477,,,charge,25.088258198490564,0.004580396084708743,,,True,0,B0036
478,,1.579500338340559,discharge,32.38083287112625,1.9958383129558068,,0.8769638969542708,True,0,B0036
479,,,charge,24.198244108564197,0.0014092971566266495,,,True,0,B0036
480,,1.5629469877520186,discharge,31.623299326973445,1.9957668548945957,,0.8677732114650685,True,0,B0036
481,,,charge,23.950866393503087,0.0051353139296268415,,,True,0,B0036
482,,1.5591129431541175,discharge,31.417492993014395,1.995877496290382,,0.8656444884695392,True,0,B0036
484,,,charge,24.834898685060097,1.120828408434329,,,True,0,B0036
0,,0.8980573709676724,discharge,39.59786179159154,4.0295265882092774,,0.8461662392424565,False,93,B0038
2,,,charge,25.901975456021532,0.004514486289320131,,,False,92,B0038
4,,1.1026236331914077,discharge,41.179474312587004,4.0288595190569,,1.0389123492100516,False,91,B0038
5,,,charge,25.9779426835902,0.004186661467661321,,,False,90,B0038
6,,1.0885801879473431,discharge,41.15329152852051,4.028864168075911,,1.0256803557624912,False,89,B0038
7,,,charge,25.77757577082253,0.0041204511451319705,,,False,88,B0038
8,,1.0613249847591086,discharge,40.888859090433655,4.02890335318553,,1.0,False,87,B0038
9,,,charge,25.842798370174243,0.004082659548361806,,,False,86,B0038
10,,1.0347062057983545,discharge,41.01105627250013,4.028934591978626,,0.9749192948974099,False,85,B0038
11,,,charge,25.752189242323364,0.004207787902425792,,,False,84,B0038
12,,1.0269978594353013,discharge,40.27371150507841,4.029298527285194,,0.9676563486050423,False,83,B0038
14,,,charge,25.68002871622737,0.003987200094801453,,,False,82,B0038
16,,1.0785019710989419,discharge,40.70851784952192,4.029099265551788,,1.0161844737347174,False,81,B0038
18,,,charge,25.772298100969284,0.004124255723741369,,,False,80,B0038
20,,1.0638897478802845,discharge,41.05268778553795,4.029211952416758,,1.0024165671759417,False,79,B0038
21,,,charge,25.91784166052349,0.004448047617492667,,,False,78,B0038
22,,1.0366551223324423,discharge,41.05847465687818,4.0289858230906965,,0.9767556000462331,False,77,B0038
23,,,charge,25.879762813585874,0.004130240791217579,,,False,76,B0038
24,,1.030941327482094,discharge,41.11778929155061,4.02924631154969,,0.9713719570222773,False,75,B0038
25,,,charge,25.724748882346642,0.004464118857474095,,,False,74,B0038
26,,1.0140084541034655,discharge,41.43848400557379,4.02888016277086,,0.9554174910276114,False,73,B0038
27,,,charge,25.932569212691252,0.004479003374631033,,,False,72,B0038
28,,1.008516095994519,discharge,41.53048370178904,4.029138748920118,,0.95024248979065,False,71,B0038
30,,,charge,25.774389107358104,0.004526975842817343,,,False,70,B0038
32,,1.7419245088095903,discharge,45.62432419690782,1.0070622517648171,,1.6412734401093543,False,69,B0038
34,,,charge,45.44787212222714,0.0007543911606109113,,,False,68,B0038
36,,1.779741859708433,discharge,46.96416847490108,1.0069754876215207,,1.6769056464946832,False,67,B0038
37,,,charge,45.41931747392342,0.001582292366530313,,,False,66,B0038
38,,1.7815666306452766,discharge,46.91756557121265,1.0070703546017503,,1.6786249793692014,False,65,B0038
39,,,charge,45.38076607626525,0.004072831629554274,,,False,64,B0038
40,,1.7834859577156017,discharge,46.89741508690752,1.0070176326583193,,1.680433404778842,False,63,B0038
41,,,charge,45.34763239736841,0.001558947183136965,,,False,62,B0038
42,,1.7864411650415675,discharge,46.86412176715373,1.0070633374181588,,1.683217855694823,False,61,B0038
43,,,charge,45.38471821681988,0.00534570143970023,,,False,60,B0038
44,,1.7859997608067948,discharge,46.90776314529048,1.007236368092022,,1.6828019564734615,False,59,B0038
46,,,charge,45.48447712694433,0.001182707013967295,,,False,58,B0038
48,,1.7769523773001608,discharge,46.946079730699196,1.0071595369467725,,1.6742773446565753,False,57,B0038
50,,,charge,45.43541904974688,0.0021478357861662335,,,False,56,B0038
52,,1.781428917321899,discharge,46.92829858224471,1.0070240217349418,,1.6784952233327795,False,55,B0038
53,,,charge,45.43712305988673,0.0014473412337981455,,,False,54,B0038
54,,1.7859452772697197,discharge,46.936774025000695,1.0070080524031066,,1.6827506210786887,False,53,B0038
55,,,charge,45.33278189489851,0.002084808691150831,,,False,52,B0038
56,,1.785208429691551,discharge,46.84652286626615,1.006954412966073,,1.682056349683263,False,51,B0038
57,,,charge,45.33669328528673,0.00108087131425832,,,False,50,B0038
58,,1.783596609584544,discharge,46.842136817858034,1.0070528781269834,,1.680537663013154,False,49,B0038
59,,,charge,45.329448850390115,0.0007418770993499346,,,False,48,B0038
60,,1.7796783152744713,discharge,46.86023740021274,1.0071077150426984,,1.6768457737555373,False,47,B0038
62,,,charge,45.33848577728553,0.005638029977949509,,,False,46,B0038
64,,1.7841102592788645,discharge,46.8705191702894,1.006890962510349,,1.6810216332406498,False,45,B0038
65,,,charge,45.373548371344,0.002763119222748277,,,False,44,B0038
66,,1.7833032331592193,discharge,46.86023077431718,1.0070779515900905,,1.6802612383274664,False,43,B0038
67,,,charge,45.36330734530186,0.0013352981219299479,,,False,42,B0038
68,,1.7796186141356956,discharge,46.84875561628875,1.0070849288974038,,1.676789522240089,False,41,B0038
69,,,charge,45.35606687753721,0.0005552566315787234,,,False,40,B0038
70,,1.7816592334352586,discharge,46.83887308230187,1.007016285503466,,1.6787122314280067,False,39,B0038
71,,,charge,45.3166867344037,0.0009210701218305841,,,False,38,B0038
72,,1.7775911304124035,discharge,46.832227788181086,1.0070875331464535,,1.6748791896347068,False,37,B0038
74,,,charge,45.45430185711174,0.0020981204652034628,,,False,36,B0038
76,,1.777701881971679,discharge,46.87212311518013,1.0069961921099617,,1.674983541799092,False,35,B0038
77,,,charge,45.34661210271809,0.0014397490597266986,,,False,34,B0038
78,,1.7789547618270618,discharge,46.87335444752603,1.0070354654017433,,1.676164028335614,False,33,B0038
79,,,charge,45.34956010470354,0.006426095943794619,,,False,32,B0038
80,,1.7807753731135043,discharge,46.846607109146646,1.0070017685907109,,1.6778794419107084,False,31,B0038
81,,,charge,45.37728956873545,0.0011010621262563917,,,False,30,B0038
82,,1.778415319026661,discharge,46.88495094631994,1.0071214538689433,,1.6756557553672515,False,29,B0038
83,,,charge,45.43173089808867,0.0036704798187250005,,,False,28,B0038
84,,1.7789773899108463,discharge,46.928809535713526,1.0071884475146788,,1.676185348934026,False,27,B0038
86,,,charge,45.55858231437268,0.00613625020183877,,,False,26,B0038
88,,1.7792479347236045,discharge,46.943762443189776,1.0070832566822174,,1.6764402612527252,False,25,B0038
89,,,charge,45.43236044879994,0.0017859477324528035,,,False,24,B0038
90,,1.7779204573685081,discharge,46.93411385620674,1.0069625894684322,,1.6751894875743896,False,23,B0038
91,,,charge,45.3999384343135,0.003298977705826521,,,False,22,B0038
92,,1.779227040224144,discharge,46.90720935939193,1.0070777334100995,,1.676420574069477,False,21,B0038
93,,,charge,45.416834569288014,0.005923165889900739,,,False,20,B0038
94,,1.7760634320079352,discharge,46.90002562847684,1.0071385708260407,,1.6734397639861953,False,19,B0038
95,,,charge,45.42483828482421,0.006253876891548712,,,False,18,B0038
96,,1.775103937963957,discharge,46.94872573144963,1.0072090011808112,,1.6725357109790988,False,17,B0038
98,,,charge,45.50908133535623,0.0053753546544951965,,,False,16,B0038
100,,1.733064100138742,discharge,50.13269404608654,2.0126668324026067,,1.632924999435587,False,15,B0038
102,,,charge,45.444069039952616,0.006730775154567756,,,False,14,B0038
104,,1.7394892806215223,discharge,50.168111219736105,2.0127505255979075,,1.6389789231394927,False,13,B0038
105,,,charge,49.64897835462102,0.004881084771971396,,,False,12,B0038
106,,1.7378064360392924,discharge,50.16710718133879,2.013118873846052,,1.6373933158972285,False,11,B0038
107,,,charge,45.37776589890738,0.000725442171481269,,,False,10,B0038
108,,1.730028145799833,discharge,50.150799527608285,2.0127970505418746,,1.630064467192866,False,9,B0038
109,,,charge,45.37212169433962,0.0052001117924581446,,,False,8,B0038
110,,1.7290404566542985,discharge,50.15087944904761,2.0129240308984087,,1.6291338482404074,False,7,B0038
111,,,charge,45.36641346166933,0.0049251992434758566,,,False,6,B0038
112,,1.7286072907068815,discharge,50.15697183539535,2.0128883626503224,,1.628725711285528,False,5,B0038
114,,,charge,45.3687893515353,0.005776127846808947,,,False,4,B0038
